time Fx qx
1.843499999999999872e+01 -1.010182919999999873e+00 -1.900999999999930523e-03
1.844000000000000128e+01 -1.073392569999999990e+00 -2.056999999999920004e-03
1.844500000000000028e+01 -1.130974539999999973e+00 -2.210999999999935239e-03
1.844999999999999929e+01 -1.199459739999999996e+00 -2.364999999999922720e-03
1.845499999999999829e+01 -1.265045219999999970e+00 -2.517999999999936955e-03
1.846000000000000085e+01 -1.325439030000000074e+00 -2.668999999999921435e-03
1.846499999999999986e+01 -1.387539049999999996e+00 -2.819999999999933671e-03
1.846999999999999886e+01 -1.438512819999999914e+00 -2.968999999999916151e-03
1.847500000000000142e+01 -1.496940739999999881e+00 -3.117999999999926386e-03
1.848000000000000043e+01 -1.544857179999999941e+00 -3.264999999999934621e-03
1.848499999999999943e+01 -1.609156950000000030e+00 -3.410999999999914101e-03
1.848999999999999844e+01 -1.645491430000000088e+00 -3.555999999999920336e-03
1.849500000000000099e+01 -1.703225530000000099e+00 -3.698999999999924571e-03
1.850000000000000000e+01 -1.747895179999999993e+00 -3.840999999999927805e-03
1.850499999999999901e+01 -1.795237240000000067e+00 -3.981999999999930040e-03
1.851000000000000156e+01 -1.840573049999999933e+00 -4.121999999999931275e-03
1.851500000000000057e+01 -1.880679470000000020e+00 -4.259999999999930509e-03
1.851999999999999957e+01 -1.917687090000000039e+00 -4.395999999999927743e-03
1.852499999999999858e+01 -1.965807899999999941e+00 -4.530999999999923977e-03
1.853000000000000114e+01 -2.003655549999999952e+00 -4.664999999999919211e-03
1.853500000000000014e+01 -2.044424629999999965e+00 -4.795999999999911445e-03
1.853999999999999915e+01 -2.074717520000000093e+00 -4.926999999999931434e-03
1.854500000000000171e+01 -2.112588199999999805e+00 -5.055999999999921668e-03
1.855000000000000071e+01 -2.141210139999999651e+00 -5.182999999999937657e-03
1.855499999999999972e+01 -2.177386430000000317e+00 -5.307999999999923890e-03
1.855999999999999872e+01 -2.208555299999999999e+00 -5.431999999999936879e-03
1.856500000000000128e+01 -2.242273969999999839e+00 -5.553999999999920112e-03
1.857000000000000028e+01 -2.273942740000000295e+00 -5.674999999999930100e-03
1.857499999999999929e+01 -2.300506669999999865e+00 -5.792999999999937089e-03
1.857999999999999829e+01 -2.322927439999999955e+00 -5.909999999999915321e-03
1.858500000000000085e+01 -2.351926440000000174e+00 -6.024999999999919309e-03
1.858999999999999986e+01 -2.386083490000000307e+00 -6.138999999999922297e-03
1.859499999999999886e+01 -2.399420609999999954e+00 -6.249999999999922284e-03
1.860000000000000142e+01 -2.425666489999999786e+00 -6.359999999999921272e-03
1.860500000000000043e+01 -2.457068290000000044e+00 -6.467999999999918259e-03
1.860999999999999943e+01 -2.465583199999999753e+00 -6.573999999999913246e-03
1.861499999999999844e+01 -2.490197719999999837e+00 -6.677999999999933989e-03
1.862000000000000099e+01 -2.515428589999999964e+00 -6.780999999999925976e-03
1.862500000000000000e+01 -2.525739950000000178e+00 -6.880999999999914962e-03
1.862999999999999901e+01 -2.556592080000000156e+00 -6.979999999999930704e-03
1.863500000000000156e+01 -2.562574210000000186e+00 -7.075999999999915691e-03
1.864000000000000057e+01 -2.591223020000000155e+00 -7.170999999999927432e-03
1.864499999999999957e+01 -2.603480269999999930e+00 -7.262999999999936174e-03
1.864999999999999858e+01 -2.625373969999999613e+00 -7.353999999999916160e-03
1.865500000000000114e+01 -2.629108479999999748e+00 -7.442999999999921901e-03
1.866000000000000014e+01 -2.650023969999999895e+00 -7.528999999999924642e-03
1.866499999999999915e+01 -2.660761340000000086e+00 -7.613999999999926382e-03
1.867000000000000171e+01 -2.679415429999999709e+00 -7.696999999999926123e-03
1.867500000000000071e+01 -2.692093649999999894e+00 -7.777999999999923864e-03
1.867999999999999972e+01 -2.694840380000000035e+00 -7.855999999999918604e-03
1.868499999999999872e+01 -2.714588130000000099e+00 -7.932999999999912344e-03
1.869000000000000128e+01 -2.726171340000000054e+00 -8.006999999999930839e-03
